Transaction_ID,Sender_account,Receiver_account,Amount,Sender_bank_location,Receiver_bank_location,Device_MAC,Timestamp,Is_fraud
9629dc5b-c2b,d35f6c09,fd6cd4c3,2768.709255,North Korea,Nigeria,a7:c1:9e:b4:3c:dc,1/28/2025 14:46,0
0171958b-a71,8c995257,d1fff01b,3150.136328,Nigeria,UK,29:b6:77:8c:4f:7a,2/24/2025 0:16,0
0a280564-09d,d78e94e6,3b376d61,3436.485261,Germany,USA,db:0d:ae:33:f9:be,1/3/2025 16:20,0
729914e4-a4a,e9d6ed7d,7f9dc6be,4444.564898,Russia,UK,ad:31:e8:70:fb:d7,1/9/2025 12:25,0
79ecd07c-d1f,a52b8509,23d459f3,4446.982702,Canada,UK,dc:93:06:50:75:b3,1/22/2025 4:43,0
e11534a2-200,61ee1a73,68bca7c7,2276.745563,UK,UK,41:76:5e:62:98:f9,2/3/2025 4:26,0
bab1c1ac-4fa,5976c9c0,4e1eb3b2,4432.831117,UK,UK,98:d6:11:4c:be:3b,3/5/2025 10:01,0
83f91d21-c7e,68feb523,d39e0f69,1845.982134,Germany,Nigeria,98:e6:bf:0a:bb:dd,2/28/2025 0:20,0
ee409d72-99d,20295d1e,de422af8,1972.655139,USA,USA,4b:78:ed:3a:e4:c9,2/25/2025 19:57,0
8a0304ba-1ad,d6e23f01,7c90f297,2874.217291,UAE,Germany,1f:6c:78:ce:73:29,3/12/2025 5:59,0
999f4684-bd7,82493796,9fbc28ba,2472.645754,Australia,UK,d4:dc:c2:05:35:0f,1/1/2025 21:18,0
294d3320-e68,134a591b,11673299,3000.306748,UK,Nigeria,6a:c0:45:eb:dd:1e,1/2/2025 6:08,0
b1cb95c0-60c,f60c3db4,00e17eaf,284.7967324,Germany,Germany,af:18:9e:43:c2:4f,1/14/2025 11:52,0
538de38e-e0d,dd898a9b,ec97194f,911.8628441,USA,UK,6d:59:ee:8f:bc:ae,1/26/2025 11:49,0
0d02f761-a56,fda23680,adc00249,1728.668907,USA,USA,08:76:0c:2c:19:41,2/9/2025 11:56,0
e3d0a55d-c63,fbca54f2,8675e70e,969.1791608,Russia,UK,c0:a5:0f:c5:e0:de,2/9/2025 1:09,0
413e3985-0ab,9877ac64,bb9fcfc7,2066.094796,USA,Nigeria,07:2e:11:ca:87:e4,2/24/2025 7:00,0
46616d2e-825,0bccfc8a,1017655e,1170.995432,Germany,Pakistan,67:46:32:01:b4:1c,2/23/2025 17:12,0
fa44b6ee-f48,46f0b0f9,7192cd17,3202.085,USA,Russia,68:42:2f:2f:bc:72,1/12/2025 12:26,0
ee53848f-9e4,76ea6d2c,404e5487,273.7668367,UAE,USA,f4:be:de:96:4f:1c,2/8/2025 10:19,0
ea6dd935-781,be6250f2,834d09f2,4318.08669,Nigeria,North Korea,0a:76:67:46:2f:46,1/21/2025 21:23,0
0674c218-4d2,11475a20,196b265b,3894.861723,Nigeria,Russia,5c:cb:c3:a4:50:97,3/7/2025 14:03,0
b1fdad65-455,875e11a5,2703084c,3646.416731,North Korea,Nigeria,47:93:17:77:f9:c5,3/20/2025 20:18,0
a73a1984-3a0,66f2cd2d,0ed6020f,4566.732976,USA,Canada,64:0e:e2:c1:b5:9b,2/10/2025 11:20,0
2c9e147d-c22,e2a3849d,e1267250,1170.205604,UAE,UK,d5:e5:e7:31:98:34,2/3/2025 21:48,0
6c086b92-5ce,5edec6cc,2a5440ee,182.912263,Russia,Canada,e6:57:96:85:a0:db,3/17/2025 20:09,0
3f00a7cc-911,8636eda1,cd669467,2836.959193,UK,Canada,69:d1:f0:05:21:aa,1/15/2025 16:25,0
40837b0d-cc5,8cc540dd,a21f473b,1835.36708,USA,USA,51:82:80:a1:c3:47,2/26/2025 11:54,0
6c5c4702-158,0ca0a341,be02f1bc,23284.78791,Pakistan,Russia,4f:7a:7b:a6:ba:cf,3/1/2025 7:13,1
73c30af4-b09,24c65d7e,268e0374,4993.701228,Pakistan,Nigeria,a4:b3:1f:7e:9d:5c,1/15/2025 14:04,0
dffb0334-e02,ce858ea7,9f03a8a7,4668.565605,UK,UK,dd:08:34:74:6e:76,1/17/2025 9:30,0
6f15f092-3af,b30dd165,1ca23d87,1511.28371,North Korea,Russia,cd:c1:af:7d:57:7e,2/9/2025 5:36,0
2dbe5802-236,ee542d9e,677f63f2,3375.873189,Australia,Australia,3e:52:d6:45:41:e2,2/27/2025 9:28,0
82137bd9-6e7,f5aa8217,1b234c66,3185.005068,USA,UAE,cf:86:8d:6e:c5:18,3/1/2025 10:43,0
7837d0f2-b47,3a5f6559,3bb5a53e,2843.514253,UAE,Canada,85:83:6d:0f:e6:89,2/12/2025 12:05,0
f83d26a4-1fd,92c2b869,0971d18f,1043.258737,Germany,Canada,c0:ad:f7:0c:5b:09,1/11/2025 15:46,0
fbd0cf0b-822,e6b15c1a,77dd33ca,1886.711831,UK,UK,3d:0a:98:5f:1f:94,2/7/2025 18:21,0
4f4ce7b6-1c4,68143194,4691f582,1489.126484,Germany,UK,0a:97:46:96:8e:38,2/2/2025 7:22,0
6e321b93-36b,9fd7a6a5,a1b857e7,1480.524803,Germany,UK,37:1f:61:da:af:c2,3/18/2025 12:28,0
d294ca4a-02d,99ad3a15,962a2823,73.8838146,Germany,USA,6e:b5:25:97:41:c2,3/3/2025 7:48,0
908f506a-542,42cac694,6dff84a9,3346.90588,Nigeria,USA,72:83:1e:18:b9:6a,2/23/2025 12:13,0
aa591c87-a67,20322c30,5c1f6b5a,4217.984878,Nigeria,UAE,b3:4b:6b:ac:bb:60,3/20/2025 4:01,0
2c851528-d9d,7df34ea6,17accb84,1167.53116,Germany,Pakistan,26:63:35:d1:f8:c4,2/27/2025 6:33,0
cf73bfaa-457,968ee53f,979f6fe6,2366.857757,USA,Canada,d0:ee:65:04:49:cb,3/1/2025 22:52,0
c2439686-0a6,73956c9a,7ae8efd2,3897.799548,Pakistan,Canada,04:f3:56:c5:83:94,2/12/2025 15:43,0
b282431e-f10,81a0092c,b868e0d7,4088.126635,UAE,UK,06:49:d3:f4:4d:dd,1/17/2025 5:59,0
fcd8e8cc-a66,6d78b05e,c8abb4d2,1042.881152,Nigeria,USA,ff:39:bb:9d:1a:b4,1/28/2025 8:21,0
9f95a923-135,8facfc01,b25d6376,2463.325976,Nigeria,Germany,cd:c6:02:8f:bd:7a,1/22/2025 14:21,0
f35f5eab-934,50f9c8cf,8781a4fb,1542.87482,Pakistan,USA,32:31:7e:b7:46:93,2/3/2025 0:10,0
145cadc1-079,cf286691,bff4f860,3838.174814,North Korea,Nigeria,b9:69:60:cf:89:58,1/7/2025 5:35,0
d493ec92-0b8,6ac516fe,00a056e5,3032.205173,Canada,North Korea,01:2d:af:db:a7:99,1/26/2025 0:41,0
f57d2b5d-7fb,ddd46373,28bfe1b4,4865.30444,USA,UK,78:e5:e3:ab:7d:cc,1/20/2025 5:22,0
81c55baa-044,28d22a0f,971f6b89,873.9267453,UK,Canada,19:00:31:e0:35:04,2/7/2025 23:21,0
f4fda254-fdc,88a7680d,ba7998b6,4545.940972,USA,Nigeria,f5:16:ef:02:9b:0e,3/10/2025 18:43,0
28a9d200-d15,3f0ce58d,fc704ea8,307.3199911,North Korea,UAE,c5:51:01:17:87:03,2/27/2025 9:08,0
78ea113e-038,3bd61f83,f118ebcb,3025.246479,UK,UK,bf:1b:3b:48:8a:34,3/14/2025 14:58,0
e63ad136-ef9,aa754265,461175b0,3303.083042,Australia,USA,a2:0f:b1:3d:75:f0,2/8/2025 2:14,0
3be86ca5-d7d,50c44422,66b6ea7a,994.2938158,Pakistan,UK,2f:18:90:b2:53:0b,3/19/2025 13:24,0
1c6b0d14-8d7,3f9792b2,20457de5,747.3187877,Australia,Australia,70:82:a3:68:99:28,3/2/2025 23:09,0
31565106-63c,2ee7f5ea,7389ff04,23549.11055,UAE,UAE,ef:fb:03:e9:f5:69,2/6/2025 0:49,1
2ee70ca8-02f,dbfae8ba,60c69254,2465.496482,UAE,USA,84:c5:34:aa:1a:7b,2/13/2025 14:32,0
25b54fd0-811,6e61f6e3,a53d951b,329.1070543,UK,UK,e1:29:7a:e1:10:52,3/20/2025 7:40,0
a67b0c85-77d,f13960a9,746c4d74,3225.05883,Canada,UK,ff:a3:f2:9a:30:9d,2/16/2025 9:13,0
688ab1c8-045,539eca2d,30069122,22503.45805,UAE,Nigeria,2e:dd:72:66:71:65,1/16/2025 23:03,1
b86a67c7-9a7,2a347526,0e2260f9,4244.290492,UK,UK,28:5d:f4:7c:27:4e,3/3/2025 6:16,0
cd20b90f-496,95a87375,7ca6de54,610.475777,Canada,USA,2e:fd:c7:82:2c:15,1/15/2025 21:20,0
9a7472d5-e8b,7ba6a6a8,bf36eb28,4128.745907,North Korea,USA,8c:81:3f:89:39:25,3/12/2025 19:23,0
92f74242-396,640104ed,a9efd705,2314.900456,Pakistan,Canada,d4:4a:03:04:a6:e6,3/12/2025 12:41,0
542d1349-a34,61e354d0,505e4570,1934.369288,Canada,USA,c6:e8:48:89:a2:e7,1/20/2025 11:23,0
418be0b9-7c2,16e2fea3,6b11148d,636.8805071,USA,USA,10:d8:33:c1:a9:a4,2/25/2025 15:39,0
9c1f3639-af7,7541e497,bb7e5a1e,2782.287913,UK,USA,52:f1:a8:9d:92:08,2/21/2025 1:16,0
73e70426-34e,f26e6ab2,5857113d,4510.216161,USA,USA,4c:f1:d6:c4:ac:40,1/31/2025 18:35,0
20b3da2f-6c7,a7f7b235,bf699207,798.0326968,Germany,USA,fa:4f:73:33:cf:a8,3/17/2025 6:43,0
1511f1bb-acb,968b93a8,a88bfcbf,2493.845037,Canada,Canada,df:a4:b3:5d:31:95,1/8/2025 10:05,0
e80b3a94-7f8,c77cd67a,572e99af,780.0204385,Canada,Germany,f4:79:35:c3:3f:5f,1/25/2025 1:59,0
6f7b0516-664,47d71b67,76cda146,2322.475243,Germany,Pakistan,03:69:f1:a4:b6:d4,2/7/2025 23:28,0
0e8fdc03-2ff,55744a34,a3baf97e,1482.975918,Nigeria,Germany,cb:f5:6e:ee:e6:1c,3/14/2025 0:19,0
28582b12-488,e4d277c8,caad38e3,4925.279537,USA,USA,a5:3d:ce:e1:6f:a0,2/7/2025 7:22,0
c11a67c4-68f,d6f637a6,acbdff3c,1981.960638,Canada,UK,38:3e:55:31:f7:2c,2/28/2025 16:27,0
83ab8774-426,d0e65027,22a582df,968.4455022,Canada,USA,2b:a8:d5:27:77:92,3/15/2025 11:48,0
c8740933-9dd,27ebc7be,f23563c7,4825.348878,USA,UK,e8:6b:41:20:16:15,3/14/2025 14:13,0
20790699-0c1,b0b9dd9d,184f5057,1624.153665,Canada,UAE,27:e8:a0:ae:54:7e,1/13/2025 1:05,0
95bc6981-64c,4a0fd5ea,03b1f189,3484.732494,Nigeria,UK,75:6c:5d:ac:72:d7,1/29/2025 14:51,0
1f8437c5-7d4,ac69bc05,6aab0185,3987.951387,UK,UK,9f:18:a6:0f:8c:93,3/10/2025 18:42,0
8f99f0c2-f21,ffd068db,e72608b7,1968.406114,UK,Germany,a6:ad:fd:b5:a7:77,3/7/2025 6:05,0
49961149-2b2,82127bf2,ad23b19b,4274.098653,UK,USA,8e:ec:ac:eb:44:31,2/24/2025 6:23,0
912d1747-ad2,66164b22,3655933d,3626.63294,Canada,Nigeria,09:e9:7d:f3:92:97,1/10/2025 12:44,0
8bc74da4-e5c,e9d6ed7d,99157ab2,1096.28969,USA,USA,15:c7:aa:0b:cc:ff,1/16/2025 7:39,0
fc7a0b02-975,b25d6376,640a4443,4420.610209,UK,Germany,c2:7b:4a:42:b0:1d,2/15/2025 22:20,0
960c3005-b46,99f5a7c1,a563b0df,915.7269433,Germany,USA,10:76:a5:cd:a8:94,1/18/2025 19:52,0
688f0947-0e9,a40d2263,ba7998b6,2241.075423,USA,Canada,7a:6b:64:73:4c:e7,2/13/2025 2:49,0
46b55797-058,f988ea0b,f0fec7a9,12306.58084,Russia,North Korea,0e:40:81:18:f5:70,1/23/2025 12:50,1
1dc6b84a-ecc,24c65d7e,1d51d520,4642.609045,USA,USA,7f:2b:23:b6:ae:3a,1/28/2025 8:42,0
b4decd77-0c2,ae37d241,5845ae84,6761.568874,Nigeria,North Korea,bc:76:3f:99:02:66,3/10/2025 23:28,1
1a1b9842-1e0,66b6ea7a,df362be4,1259.847977,Germany,Germany,bd:3d:2d:08:b4:ad,3/13/2025 20:25,0
758133e9-2ff,ccfba0fe,2562abfd,1191.080778,USA,Canada,60:fc:2c:b9:77:ae,2/25/2025 19:46,0
1332eee1-1c1,407c2342,d037a4cd,1415.337123,Nigeria,Nigeria,7a:bb:9c:f6:35:b5,1/20/2025 6:37,0
dd6bebf4-820,98194a84,0ec0ebdd,806.0718313,North Korea,UK,85:c4:18:46:f3:06,1/31/2025 7:23,0
1a40c18a-eaf,b577be63,76ffb35f,629.2802335,Canada,Pakistan,0d:5a:ed:bf:e9:70,1/17/2025 0:58,0
4c55eac0-0bd,fa78aeea,de8598ee,3513.16045,Canada,USA,28:71:f0:3f:34:83,2/24/2025 1:17,0
97b131a6-234,272b3195,333a2dec,4389.767849,Australia,USA,f5:39:52:f2:19:1d,3/20/2025 13:36,0
4e59376b-db4,2ad69501,b5331b53,9032.459172,UAE,North Korea,fc:28:c1:53:0f:73,2/5/2025 11:02,1
ab459b22-247,fbee1c3e,b91232e0,3774.943518,UK,Australia,33:18:51:1e:fb:42,1/2/2025 20:25,0
b20a6ce5-7e0,9a9712ad,b50dd7f7,4994.653566,UK,UK,b8:3b:fb:1f:e3:7b,1/8/2025 1:37,0
7e094b97-60c,8d2e69ca,e1267250,1620.861731,North Korea,North Korea,07:40:e0:39:79:15,1/30/2025 15:44,0
d7437f2e-49a,b384ae6b,d251c3c6,1792.562517,Pakistan,Canada,55:b1:6b:f6:f8:0c,3/21/2025 14:32,0
09d21a38-6c3,8aea5f51,d89b6c23,3740.489652,USA,UK,d7:28:8b:ce:10:a7,2/10/2025 20:34,0
ba815490-461,45e1877c,f3cf8c5a,1995.242843,Russia,Russia,3e:5c:89:48:ba:33,1/31/2025 12:21,0
dc6d2e61-98b,e553845f,9a2be1e6,1991.77631,UAE,USA,84:6e:62:81:05:d7,1/14/2025 21:34,0
7f1c3411-ec5,cdee06c8,fb44637e,3286.860005,Russia,North Korea,23:bb:fe:ab:61:4c,3/12/2025 6:00,0
cba5c7c0-fef,07d8d245,4672dfa3,1139.847212,UK,Nigeria,6c:2f:ef:01:4c:52,2/9/2025 0:49,0
306f114e-547,fd6d91b9,8c9bd5f7,3163.058485,UAE,Nigeria,c3:3c:bc:0f:a4:e6,3/1/2025 6:36,0
e123e60e-f87,f7781d65,e33099c7,1866.603514,North Korea,USA,4e:79:7d:cf:64:9a,3/11/2025 5:05,0
bc16f99b-fbc,4336a8d8,8c942386,4140.196232,Germany,Germany,88:ad:f0:0f:a1:a8,2/3/2025 11:09,0
46977daa-28e,8a37543e,1c8d1e34,2272.067595,Canada,Canada,c8:26:66:6c:25:0d,3/6/2025 19:41,0
3b8c19de-82f,52040e1e,9e1a4ab5,3245.907044,USA,Nigeria,ea:47:48:59:77:5f,3/1/2025 5:16,0
bbe2ec10-339,e3c1f28b,880a4cd8,1578.5857,UK,Canada,c6:bc:26:51:69:bf,3/8/2025 4:32,0
681ca29c-c60,71955500,ff823ab4,2965.123076,USA,UK,fd:22:93:d0:bd:f5,3/14/2025 8:04,0
35d6e736-c3e,b0b9dd9d,2322f830,438.8134155,USA,USA,91:28:9b:23:0b:e9,1/11/2025 0:00,0
47d1c6ae-aa2,1cc7b178,476127fd,1801.849905,USA,Nigeria,34:7e:8f:a2:a1:81,2/21/2025 14:40,0
e4103e27-82e,98342cf7,85b02f9a,263.7956437,Canada,North Korea,4c:ed:b1:99:d6:81,1/9/2025 0:25,0
c9a363e0-e0d,40d855e6,14fd8867,749.2225664,Nigeria,UK,d0:06:94:9b:be:4f,2/15/2025 10:03,0
667d1d57-fe4,c05beca2,05ce64d0,1329.32529,Nigeria,UK,56:d9:55:d0:a7:8a,1/26/2025 15:40,0
d5de8013-257,761cf22f,b0ecb1a6,2960.188085,Germany,Germany,9f:fa:18:df:d2:b8,2/14/2025 20:41,0
52f41bf4-c9f,fbd93b3c,bcd701d4,3283.43172,North Korea,Canada,d3:e1:e3:5a:60:cb,2/15/2025 18:33,0
5f152c3e-bfb,931dc833,6bf44566,4755.663416,UK,North Korea,c0:33:47:1c:7c:54,3/12/2025 10:15,0
1cc2915b-bf2,d92cc68e,e4f52609,4413.807303,Russia,UK,22:43:4d:d3:97:e4,1/20/2025 0:57,0
e8299ee7-035,0cdb6ff2,5e5535ee,4633.969813,North Korea,North Korea,0d:4d:d6:d3:7f:09,1/28/2025 17:45,0
e45f4d61-58a,80a8073d,cf576a2c,904.7286025,Pakistan,Germany,49:10:2e:4e:9e:e8,1/2/2025 2:08,0
b43a77b4-03e,a637b39c,526b5845,481.3980636,UK,UK,98:96:d5:59:7d:ea,2/9/2025 0:44,0
50d6e4d4-19e,cc4468e7,a663ef37,3477.009084,Russia,Canada,9c:1e:5b:82:77:80,1/20/2025 17:13,0
8ec0791e-642,f0d20a63,f71ffc0d,4917.001918,Canada,Nigeria,87:40:d3:71:d6:fc,1/8/2025 4:49,0
5a3e6f67-734,da393d1a,de48e048,2174.200831,Australia,USA,bc:53:d6:5f:c3:e8,2/28/2025 6:50,0
541e0569-b1b,47cb0211,668a59dc,3499.843462,USA,UK,11:eb:eb:9c:92:fe,1/22/2025 15:07,0
cc8b701d-2c2,33bb9a04,fc7c243d,1155.123775,Canada,Germany,39:83:56:53:d4:c3,3/22/2025 1:32,0
ae59c1bf-1dd,adc56d93,b4983a55,1921.032397,Germany,USA,71:0b:bd:f3:ef:23,2/20/2025 16:52,0
520d3c30-ea9,4642433,c2c0fc5c,2078.451833,Canada,USA,e0:57:fe:ab:ee:52,1/22/2025 19:48,0
68a8e168-a2e,31953f19,0a17c272,2512.732844,USA,UK,08:3e:d0:77:f8:7e,2/20/2025 8:30,0
5d1fb779-f2a,fb71b106,59b1d253,1907.738394,Pakistan,UK,4e:d1:ae:0a:bf:4a,3/11/2025 9:14,0
654d6a2e-8b3,46ea4d2e,fe04ca01,4486.359759,Pakistan,Russia,f7:f9:bc:18:55:80,3/12/2025 5:30,0
8f704dfc-6cc,fa96839e,60098948,1443.594233,USA,Russia,a2:81:da:37:6e:d4,2/24/2025 16:39,0
5fabbac4-ccf,baa2c192,34174359,19069.05179,Pakistan,Pakistan,32:a7:a0:1a:1b:f9,2/24/2025 13:13,1
14e5e724-f85,4057fc29,ad0535f7,3694.845696,Canada,UAE,af:4e:6a:8e:25:30,3/7/2025 21:58,0
96852da7-cfa,69c3b628,11fa6a37,3818.072587,UK,North Korea,34:58:58:27:47:7e,1/9/2025 7:51,0
a90da8eb-51c,78f165a9,dc178b0a,4336.555873,Germany,Nigeria,67:d1:21:71:ce:0c,2/2/2025 9:05,0
ad92e668-c8f,ab3fa744,b8476390,2781.098342,USA,USA,4f:93:47:72:d5:fe,2/26/2025 4:21,0
2bb72994-bfd,52af5a23,c34ebbb7,4737.724266,Pakistan,Canada,29:1c:25:b2:af:f6,3/7/2025 2:48,0
e3129441-fb1,62b1b57b,22e775fd,188.9054816,USA,Nigeria,1d:25:30:43:97:06,2/11/2025 17:04,0
2.12E-223,c775466a,15df572b,1829.731058,USA,Germany,98:fc:6c:c4:90:91,2/6/2025 18:16,0
db837eb3-752,7.68E+51,dd7d0f3b,287.3940419,Canada,Pakistan,b3:b3:b8:55:37:ae,1/14/2025 19:58,0
204ed413-004,e51a5a61,7e29e629,3981.062403,UK,Canada,f3:c1:ca:dc:57:c2,3/8/2025 0:42,0
d136f379-cc6,9c81c5cc,e9f8caca,3302.049611,USA,Canada,97:1a:de:da:a6:58,1/29/2025 15:46,0
5dc32e5b-0ce,7893e886,9ac70294,129.1994297,Germany,Nigeria,c6:61:9a:89:48:c5,2/2/2025 5:02,0
95adbd6e-c45,9c79e1db,9fe8f6cd,2386.703349,USA,USA,60:c4:5a:84:a0:17,1/20/2025 23:49,0
61b1c83b-0b4,8.27E+11,2ee645ed,1319.445788,Pakistan,UK,eb:51:a8:e9:2f:d9,2/12/2025 13:47,0
2b7cedb5-11b,c84e1f9c,5fb041df,4372.83883,Russia,Germany,94:04:68:a8:d5:ae,2/27/2025 21:33,0
c9613fd9-1ec,a289d710,a31e3b35,21251.28254,North Korea,UAE,68:e7:54:d4:85:8f,3/18/2025 10:26,1
e6dac748-05d,20fa5a6a,8c228c39,1885.554097,Canada,UK,8c:30:99:8b:d4:5e,1/22/2025 21:21,0
318e0145-08a,8bff6361,e209a7da,152.3445517,USA,Germany,81:4a:85:8a:95:f7,2/3/2025 20:05,0
4e610d76-a3d,32a25b18,e20d684b,1227.328089,Canada,USA,9d:c9:97:20:8d:12,2/22/2025 23:31,0
b10ba78d-320,b660ca67,2444eec9,1602.556427,USA,USA,d8:26:16:e5:9c:59,1/2/2025 4:55,0
8ef7b1c9-aa7,1867dbca,b06fc180,1554.34889,USA,Australia,06:0c:8e:e6:4c:cf,1/8/2025 20:28,0
6890971f-0db,82f9eef8,a3b06c58,1330.215823,Canada,Nigeria,5a:54:79:4a:22:c4,3/2/2025 23:52,0
d25e48be-ea4,a9b89959,b6743c49,2597.725055,UAE,UAE,fc:4c:b3:57:6d:c0,2/1/2025 15:10,0
7913f035-8bf,670cffdd,cb8ad662,1317.04303,USA,Germany,c6:1b:95:d6:06:1d,3/7/2025 20:33,0
564a8e4f-50a,69081ec8,b2588599,699.4835116,USA,UK,e3:60:20:a2:3d:56,1/15/2025 1:41,0
3195243d-f22,95fcd006,4865d3ac,1034.647992,USA,UAE,3f:a8:56:a0:f6:47,1/20/2025 4:38,0
70035399-55c,03ae3abb,c84c0557,3614.299987,Germany,USA,ab:bb:19:73:7f:df,2/21/2025 5:57,0
2514622d-7fc,9e3e2b47,70be457e,1210.850505,Canada,UK,26:83:4f:42:31:f7,3/21/2025 10:09,0
a66c9654-c05,35f936dd,f716d1a9,2113.374664,Germany,Australia,05:25:e4:af:69:a3,1/13/2025 15:36,0
ea1f3fce-1ca,af9669a5,e85c5f38,4765.569414,UK,USA,6c:0f:1a:5e:d0:fa,3/12/2025 6:41,0
d65804ca-537,da6e792b,268e0374,788.6313863,Germany,Australia,ef:d1:db:9f:9c:b9,2/11/2025 21:57,0
9e5007fd-ece,5.04E+67,435760bc,95.70436262,USA,Pakistan,b8:65:70:49:73:07,1/18/2025 19:25,0
62233cc4-b92,ebeb3b3f,ffcdc9c8,510.1668984,Germany,USA,2d:11:da:f8:dd:6c,1/12/2025 17:49,0
2833523f-b6d,87d54858,460d1a79,4094.351068,USA,North Korea,a1:2b:4d:6c:93:73,2/14/2025 22:15,0
0fa005a8-409,f44a4c3f,58136f10,1345.513911,Pakistan,USA,47:cc:11:d3:42:ef,3/13/2025 8:09,0
956fac87-4aa,b9a61021,1141f9da,675.9671484,Australia,UK,f0:ec:fb:f2:e5:8d,1/24/2025 21:39,0
979ecf64-6ca,3bfac296,27f82b7d,367.4161063,USA,Canada,7c:52:95:84:d1:ef,1/5/2025 8:26,0
635d6634-1fa,4bb2e5c3,fc7a663c,4831.223881,UK,Canada,ab:ab:98:6c:0a:e7,1/3/2025 7:24,0
2f210715-342,615afe78,c804f657,407.7855022,UK,USA,7a:8a:c7:5f:6a:d7,3/5/2025 21:32,0
a4f19926-16c,f08d2dba,703a5240,5939.091015,Russia,Russia,99:6e:ec:31:ea:7b,1/3/2025 21:58,1
52b74435-d44,0bd2780d,d2100627,1917.409031,Nigeria,USA,2d:e6:fa:6e:0b:f4,2/19/2025 18:21,0
ad2ead11-b62,21770ac0,840a3c1e,4382.885539,Canada,Russia,df:4c:76:7d:f9:fb,2/11/2025 10:28,0
2c6e5ea5-060,6af5c613,2562abfd,2326.799595,USA,Canada,68:e4:4a:87:6d:80,3/12/2025 3:33,0
ea4cdbea-269,64b4399b,fd8c8007,973.2141638,UK,UK,ed:7f:6a:f6:c4:ee,2/1/2025 10:41,0
185e4807-75a,81b1c87d,f9142b0c,4989.590269,UK,USA,8b:e0:e9:f8:ed:7a,3/18/2025 21:49,0
0d06cdf4-1e3,45269295,816b6308,764.6925985,Nigeria,USA,a3:39:fa:c6:5c:a3,1/16/2025 1:28,0
53e1cbd9-513,881d05e2,45872485,490.8130194,Nigeria,Canada,f7:66:65:07:af:a4,2/28/2025 4:08,0
0d2e9ccb-1c0,ed05d9f6,c2c0fc5c,488.1929123,UK,Nigeria,0c:a6:41:b3:20:25,1/21/2025 17:04,0
2da315fd-e3b,586a5b5a,66a6a015,3651.697545,USA,USA,64:23:d5:96:a7:b3,1/13/2025 18:15,0
802b2217-1f4,f0e54b5c,c3eea9d8,376.9154833,USA,Canada,f9:47:c0:01:78:a6,1/1/2025 4:17,0
868a5258-1d6,7e2cb198,a30f87a6,3404.275859,Nigeria,USA,ea:62:66:e7:72:d7,3/19/2025 3:38,0
72329da3-1a7,26077df4,e3dc96b6,23022.37381,North Korea,Nigeria,d5:d6:df:bd:35:2f,3/14/2025 19:22,1
1d4cb8a0-b68,7.52E+59,8ef092b6,1293.053597,USA,Canada,2a:f9:66:53:1b:84,1/25/2025 4:57,0
0bbbf13c-66f,9f2ef504,28f2fc4c,4735.465847,Canada,USA,50:55:68:dc:0f:dd,3/12/2025 4:43,0
1f3d684a-0b9,8.10E+14,3c4fd601,4139.520797,USA,USA,d7:7e:48:6a:90:07,1/13/2025 17:39,0
80561f03-831,00ac5413,0b59d4a7,17865.79469,Russia,North Korea,9a:97:fd:6b:0b:ac,1/10/2025 3:58,1
5575226c-c44,7eceee8d,32fae9d9,1341.05202,Germany,USA,44:ce:de:b8:78:07,2/24/2025 10:24,0
e8112ab9-8af,bff4f860,adc76bb0,1657.697131,UK,Nigeria,87:99:8d:dd:c7:1c,1/27/2025 22:17,0
baff6507-6ab,15c09471,54147bb1,3844.910106,UK,Russia,10:f1:48:dd:64:5c,3/8/2025 23:22,0
4b49a250-53d,ecf1ea47,f4a6bb05,3321.80883,UK,Pakistan,48:0e:66:14:6e:5e,2/12/2025 10:09,0
a8c2e3db-d8a,b891aa22,be478560,1594.823415,Germany,Germany,02:d9:5e:83:77:c1,3/11/2025 6:46,0
d94d89b9-6ab,23654bb0,b1d333c8,1469.774609,Canada,Canada,ff:34:35:dd:98:2f,3/19/2025 3:32,0
5bf02615-bc2,d8b525c3,b847f8c4,3021.499516,Russia,Canada,dc:81:a8:86:58:20,3/5/2025 10:52,0
b22c0a9b-e2b,dd898a9b,40214295,4504.097077,UK,USA,c2:d2:97:58:62:78,2/1/2025 16:32,0
521fe26a-15f,c68da48c,93d8e2b9,4022.91276,USA,Pakistan,64:07:6e:ea:88:5a,2/12/2025 12:31,0
3da491c0-d20,89f4648b,5b801275,1958.615208,North Korea,USA,f8:33:ef:40:b0:14,3/17/2025 21:16,0
c0b48c3b-712,1581a6fe,42837448,4511.771573,UAE,UK,c6:4f:17:ab:5a:63,2/16/2025 14:12,0
0fdd668e-e4a,1f3134db,52d92bb0,385.4831135,UAE,Nigeria,5c:41:e3:2b:ed:3c,1/3/2025 16:30,0
d85064f4-625,fdade270,e22597ac,2331.990848,UAE,USA,12:dc:d1:e6:25:71,1/18/2025 2:55,0
80a0c659-691,5f55c249,90833ed3,1677.219272,Germany,UK,45:4c:6a:05:44:4c,1/8/2025 13:25,0
79a74311-ae4,1b8910fc,6b392dc0,2484.286126,North Korea,Canada,dc:8c:5b:5c:05:95,2/14/2025 4:37,0
adfb8212-16e,e220e66e,4eb6b7ed,1317.039145,Australia,Canada,b3:69:1b:ad:6c:14,2/11/2025 4:56,0
c725a4e1-d1d,2d39de97,f6b53cd7,1026.355151,Germany,Canada,0a:cb:76:5a:05:d9,1/24/2025 17:01,0
